Italy_Emilia-Romagna_Piacenza	3212
Italy_Emilia-Romagna_Ravenna	1340
Italy_Emilia-Romagna_Reggio Emilia	2648
Italy_Emilia-Romagna_Rimini	1028
Italy_Friuli-Venezia Giulia_Gorizia	316
Italy_Friuli-Venezia Giulia_Pordenone	4848
Italy_Friuli-Venezia Giulia_Trieste	196
Italy_Friuli-Venezia Giulia_Udine	11464
Italy_Lazio	13228
Italy_Liguria	13832
Italy_Lombardy_Bergamo	6852
Italy_Lombardy_Brescia	9900
Italy_Lombardy_Como	3000
Italy_Lombardy_Cremona	504
Italy_Lombardy_Lecco	2196
Italy_Lombardy_Lodi	228
Italy_Lombardy_Mantua	892
Italy_Lombardy_Milan	584
Italy_Lombardy_Monza and Brianza	176
Italy_Lombardy_Pavia	1812
Italy_Lombardy_Sondrio	7312
Italy_Lombardy_Varese	1396
Italy_Marche	9196
Italy_Molise	6000
Italy_Piemont_Alessandria	4116
Italy_Piemont_Asti	1924
Italy_Piemont_Biella	1720
Italy_Piemont_Cuneo	14828
Italy_Piemont_Novara	780
Italy_Piemont_Torino	15088
Italy_Piemont_Verbano-Cusio-Ossola	8712
Italy_Piemont_Vercelli	3624
Italy_Sardinia	5320
Italy_Sicily	5280
Italy_Trentino-Alto Adige Sudtirol	7168
Italy_Tuscany_Grosseto	14108
Italy_Tuscany_Massa e Carrara	19660
Italy_Umbria	7760
Italy_Veneto_Belluno	8144
Italy_Veneto_Padova	812
Italy_Veneto_Rovigo	700
Italy_Veneto_Treviso	1976
Italy_Veneto_Venezia	1248
Italy_Veneto_Verona	2840
Italy_Veneto_Vicenza	4512
Jamaica	2984
Japan_Chubu Region_Aichi_Nagoya	1660
Japan_Chubu Region_Aichi_Toyohashi	5052
Japan_Chubu Region_Fukui	9524
Japan_Chubu Region_Gifu	4696
Japan_Chubu Region_Ishikawa	7664
Japan_Chubu Region_Nagano	5836
Japan_Chubu Region_Niigata	5312
Japan_Chubu Region_Shizuoka	16476
Japan_Chubu Region_Toyama	10140
Japan_Chubu Region_Yamanashi	7148
Japan_Chugoku Region_Hiroshima	15704
Japan_Chugoku Region_Okayama	7964
Japan_Chugoku Region_Shimane	8164
Japan_Chugoku Region_Tottori	6852
Japan_Chugoku Region_Yamaguchi	6940
Japan_Hokkaido Region_East	4988
Japan_Hokkaido Region_North	7216
Japan_Hokkaido Region_Sapporo	6092
Japan_Hokkaido Region_West	4048
Japan_Kanto_Chiba	4328
Japan_Kanto_Gunma	7716
Japan_Kanto_Ibaraki	5400
Japan_Kanto_Kanagawa	3688
Japan_Kanto_Saitama	4984
Japan_Kanto_Tochigi	10476
Japan_Kanto_Tokyo	3012
Japan_Kinki Region_Mie	6796
Japan_Kinki Region_Nara	10132
Japan_Kinki Region_Osaka_Osaka	2264
Japan_Kinki Region_Osaka_West	9968
Japan_Kinki Region_Wakayama	7080
Japan_Kyushu Region_Fukuoka	6788
Japan_Kyushu Region_Kagoshima	2604
Japan_Kyushu Region_Kumamoto	8092
Japan_Kyushu Region_Miyazaki	3148
Japan_Kyushu Region_Nagasaki	6980
Japan_Kyushu Region_Oita	7096
Japan_Kyushu Region_Okinawa	2068
Japan_Kyushu Region_Saga	3668
Japan_Shikoku Region_Ehime	8196
Japan_Shikoku Region_Kagawa	2852
Japan_Shikoku Region_Kochi	3364
Japan_Shikoku Region_Kyoto	15168
Japan_Shikoku Region_Tokushima	10876
Japan_Tohoku_Akita	3908
Japan_Tohoku_Aomori	2708
Japan_Tohoku_Fukushima	4700
Japan_Tohoku_Iwate	5268
Japan_Tohoku_Miyagi	10384
Japan_Tohoku_Yamagata	3528
Jersey	56
Jerusalem	136
Jordan	8076
